epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,37883.7,0.8497,0.41062,1.13588,0.99758,1,0.995,0.87939,0.28743,0.36945,0.45113,0.0014093,0.0014093,0.0014093
181,37922.2,0.87829,0.42649,1.16099,1,0.99982,0.995,0.87967,0.2757,0.17284,0.44549,0.001406,0.001406,0.001406
182,37944.3,0.83961,0.4085,1.13108,0.99988,1,0.995,0.86851,0.27981,0.18275,0.44369,0.0014027,0.0014027,0.0014027
183,37980.7,0.8549,0.41886,1.13601,0.99553,1,0.995,0.85908,0.28857,1.97831,0.45305,0.0013994,0.0013994,0.0013994
184,38014.8,0.85485,0.42034,1.14802,0.99491,1,0.995,0.87467,0.28109,0.85999,0.44837,0.0013961,0.0013961,0.0013961
185,38048,0.89787,0.42993,1.17747,0.99759,0.99776,0.995,0.86762,0.28546,0.6947,0.45515,0.0013928,0.0013928,0.0013928
186,38083.8,0.90558,0.4366,1.18148,1,0.99442,0.995,0.82247,0.35052,0.45443,0.46761,0.0013895,0.0013895,0.0013895
187,38117.2,0.88868,0.42698,1.16721,0.99972,1,0.995,0.87284,0.28336,0.22083,0.44728,0.0013862,0.0013862,0.0013862
188,38155.8,0.92577,0.44837,1.19545,1,0.99503,0.995,0.80261,0.37928,0.20024,0.47685,0.0013829,0.0013829,0.0013829
189,38192,0.85272,0.42345,1.14756,0.99985,1,0.995,0.8426,0.32361,0.35776,0.46252,0.0013796,0.0013796,0.0013796
190,38229.7,0.83925,0.41323,1.13795,0.98334,1,0.99361,0.82232,0.38707,1.40415,0.48028,0.0013763,0.0013763,0.0013763
191,38268.8,0.84232,0.41684,1.14387,0.99964,1,0.995,0.74709,0.47257,2.01845,0.51323,0.001373,0.001373,0.001373
192,38307,0.85163,0.41526,1.14168,0.99966,1,0.995,0.74359,0.506,3.85864,0.53568,0.0013697,0.0013697,0.0013697
193,38345.1,0.84655,0.41531,1.15515,0.99973,1,0.995,0.74493,0.50105,1.31037,0.53451,0.0013664,0.0013664,0.0013664
194,38380.5,0.85237,0.40399,1.15268,0.99972,1,0.995,0.76234,0.46977,2.20779,0.51691,0.0013631,0.0013631,0.0013631
195,38414.9,0.8388,0.40751,1.13068,0.99957,1,0.995,0.83146,0.34493,1.6807,0.46984,0.0013598,0.0013598,0.0013598
196,38449.5,0.86066,0.42269,1.15097,0.99677,1,0.995,0.86117,0.29442,2.3036,0.4555,0.0013565,0.0013565,0.0013565
197,38478.7,0.8922,0.42746,1.16849,0.99414,1,0.99495,0.87452,0.29165,1.86351,0.45049,0.0013532,0.0013532,0.0013532
198,38511.5,0.90058,0.43019,1.15979,0.99939,1,0.995,0.80409,0.40096,0.51713,0.49436,0.0013499,0.0013499,0.0013499
199,38548.8,0.86482,0.41498,1.15133,0.99984,1,0.995,0.77942,0.43949,0.2351,0.50222,0.0013466,0.0013466,0.0013466
200,38585.3,0.85822,0.41183,1.14729,0.99982,1,0.995,0.85656,0.30455,0.23701,0.45951,0.0013433,0.0013433,0.0013433
201,38611.4,0.85719,0.41364,1.14446,0.99979,1,0.995,0.77767,0.45728,0.29313,0.5078,0.00134,0.00134,0.00134
202,38646.9,0.85194,0.40446,1.142,0.99976,1,0.995,0.76255,0.47579,1.16175,0.51078,0.0013367,0.0013367,0.0013367
203,38688.9,0.88932,0.42278,1.16893,0.99774,1,0.995,0.8805,0.24849,3.59241,0.44467,0.0013334,0.0013334,0.0013334
204,38720.1,0.8958,0.42702,1.17888,0.99489,1,0.995,0.89725,0.24571,2.12117,0.44783,0.0013301,0.0013301,0.0013301
205,38749.1,0.88004,0.42485,1.16616,0.99977,1,0.995,0.81401,0.37569,0.23002,0.482,0.0013268,0.0013268,0.0013268
206,38784.2,0.86323,0.42138,1.14902,0.99981,1,0.995,0.7329,0.55694,0.20511,0.55147,0.0013235,0.0013235,0.0013235
207,38820.2,0.835,0.41023,1.13212,0.99975,1,0.995,0.74099,0.52517,0.28459,0.53606,0.0013202,0.0013202,0.0013202
208,38867.6,0.83485,0.4058,1.12815,0.99655,1,0.995,0.82982,0.36439,2.81262,0.47342,0.0013169,0.0013169,0.0013169
209,38887.7,0.89587,0.42578,1.18641,0.99854,1,0.995,0.76024,0.49389,1.90016,0.52232,0.0013136,0.0013136,0.0013136
210,38920.9,0.88403,0.4197,1.16151,0.9994,1,0.995,0.82552,0.35167,1.40377,0.46958,0.0013103,0.0013103,0.0013103
211,38952.8,0.86315,0.41106,1.14066,0.99966,1,0.995,0.75864,0.48886,0.65605,0.51225,0.001307,0.001307,0.001307
212,38983.6,0.86226,0.41172,1.16488,0.99982,1,0.995,0.8453,0.35827,0.28701,0.46862,0.0013037,0.0013037,0.0013037
213,39017.9,0.86653,0.4127,1.14437,0.99982,1,0.995,0.84381,0.33819,0.21666,0.464,0.0013004,0.0013004,0.0013004
214,39055.1,0.85384,0.41083,1.13857,0.99981,1,0.995,0.83889,0.35638,0.16526,0.47243,0.0012971,0.0012971,0.0012971
215,39078.2,0.83585,0.40611,1.14162,0.99968,1,0.995,0.76073,0.47293,0.27181,0.52926,0.0012938,0.0012938,0.0012938
216,39114.7,0.87378,0.41681,1.16108,0.99965,1,0.995,0.82661,0.35766,0.83909,0.47541,0.0012905,0.0012905,0.0012905
217,39149.9,0.8858,0.42708,1.16687,0.99967,1,0.995,0.73465,0.52971,0.2579,0.53631,0.0012872,0.0012872,0.0012872
218,39185.6,0.86217,0.41094,1.15661,0.99949,1,0.995,0.76055,0.48762,0.33481,0.5174,0.0012839,0.0012839,0.0012839
219,39209.6,0.8298,0.40226,1.1309,0.9998,1,0.995,0.82264,0.37949,0.22906,0.47941,0.0012806,0.0012806,0.0012806
220,39233.4,0.84585,0.41051,1.13921,0.99966,1,0.995,0.81235,0.39939,0.21492,0.48456,0.0012773,0.0012773,0.0012773
221,39263.2,0.85336,0.40782,1.1447,0.99941,1,0.995,0.78747,0.43069,1.08808,0.49629,0.001274,0.001274,0.001274
222,39305.6,0.87992,0.41291,1.14643,0.99926,1,0.995,0.71038,0.58033,0.4921,0.55945,0.0012707,0.0012707,0.0012707
223,39335.2,0.85138,0.41123,1.15561,0.99922,1,0.995,0.7596,0.49506,0.86824,0.5163,0.0012674,0.0012674,0.0012674
224,39364.9,0.85306,0.40462,1.13465,0.99946,1,0.995,0.84081,0.32972,1.24921,0.46167,0.0012641,0.0012641,0.0012641
225,39397.2,0.85118,0.40847,1.13762,0.99958,1,0.995,0.8264,0.34937,1.03371,0.46816,0.0012608,0.0012608,0.0012608
226,39425.8,0.81149,0.40086,1.12228,0.99973,1,0.995,0.73272,0.50348,0.42729,0.52055,0.0012575,0.0012575,0.0012575
227,39462.6,0.89095,0.42301,1.16339,0.99976,1,0.995,0.84492,0.30806,0.62695,0.45863,0.0012542,0.0012542,0.0012542
228,39500.2,0.84941,0.41408,1.14582,0.99958,1,0.995,0.87735,0.26891,2.48021,0.44676,0.0012509,0.0012509,0.0012509
229,39520.1,0.81023,0.40354,1.12833,0.99953,1,0.995,0.85088,0.32033,0.8849,0.46051,0.0012476,0.0012476,0.0012476
230,39539.2,0.81804,0.40822,1.12863,0.99975,1,0.995,0.76949,0.44998,0.68171,0.5026,0.0012443,0.0012443,0.0012443
231,39567.5,0.79927,0.39965,1.10517,0.99961,1,0.995,0.83406,0.35655,0.57343,0.47078,0.001241,0.001241,0.001241
232,39597.5,0.83272,0.40326,1.13141,0.99984,1,0.995,0.81779,0.37312,0.22292,0.4747,0.0012377,0.0012377,0.0012377
233,39630.9,0.81507,0.39557,1.1176,0.99868,1,0.995,0.84186,0.33467,0.22591,0.46206,0.0012344,0.0012344,0.0012344
234,39660,0.81834,0.40265,1.12411,0.99913,1,0.995,0.86459,0.29395,0.27059,0.45142,0.0012311,0.0012311,0.0012311
235,39689.1,0.80028,0.39146,1.11229,0.99982,1,0.995,0.82763,0.3638,0.35207,0.475,0.0012278,0.0012278,0.0012278
236,39720,0.80652,0.39667,1.12194,0.99728,1,0.995,0.79487,0.41884,0.33532,0.49423,0.0012245,0.0012245,0.0012245
237,39743.6,0.81829,0.39427,1.12622,0.99907,1,0.995,0.84868,0.32216,0.4591,0.45893,0.0012212,0.0012212,0.0012212
238,39776.6,0.81025,0.39565,1.12375,0.99912,1,0.995,0.84488,0.3342,0.30465,0.46152,0.0012179,0.0012179,0.0012179
239,39813,0.80861,0.39486,1.11613,0.99955,1,0.995,0.78408,0.45014,0.21933,0.50544,0.0012146,0.0012146,0.0012146
240,39840,0.81048,0.39365,1.11407,0.99981,1,0.995,0.79444,0.42774,0.20986,0.4984,0.0012113,0.0012113,0.0012113
241,39877.3,0.77956,0.38471,1.10335,0.9998,1,0.995,0.77306,0.46438,0.32909,0.51303,0.001208,0.001208,0.001208
242,39896.8,0.79584,0.3873,1.10554,0.99712,1,0.995,0.78641,0.438,3.45427,0.50432,0.0012047,0.0012047,0.0012047
243,39932.4,0.80529,0.38521,1.11373,0.99973,1,0.995,0.69272,0.61827,0.7338,0.5849,0.0012014,0.0012014,0.0012014
244,39970.7,0.81582,0.39157,1.12538,0.99978,1,0.995,0.78164,0.43556,0.65056,0.50299,0.0011981,0.0011981,0.0011981
245,40004.6,0.80176,0.39022,1.10784,0.99977,1,0.995,0.79106,0.41162,0.46937,0.49476,0.0011948,0.0011948,0.0011948
246,40037.6,0.84393,0.39526,1.13396,0.99983,1,0.995,0.86256,0.29222,0.21188,0.44621,0.0011915,0.0011915,0.0011915
247,40075.9,0.89905,0.41229,1.16261,0.99935,1,0.995,0.8637,0.27673,0.44107,0.44408,0.0011882,0.0011882,0.0011882
248,40111.4,0.91245,0.42028,1.2057,0.99926,1,0.995,0.87964,0.256,0.99931,0.44,0.0011849,0.0011849,0.0011849
249,40151,0.83688,0.40465,1.13024,0.99893,1,0.995,0.82103,0.368,1.38967,0.47821,0.0011816,0.0011816,0.0011816
250,40182.2,0.82506,0.40113,1.13896,0.99918,1,0.995,0.7747,0.45179,1.22881,0.50503,0.0011783,0.0011783,0.0011783
251,40201.3,0.81093,0.40057,1.11391,0.99941,1,0.995,0.82504,0.35696,0.46897,0.46984,0.001175,0.001175,0.001175
252,40234.4,0.81596,0.39647,1.11786,1,0.99958,0.995,0.88499,0.26766,0.29032,0.44523,0.0011717,0.0011717,0.0011717
253,40269.6,0.80157,0.39388,1.1141,0.9995,1,0.995,0.89108,0.2593,0.2809,0.44682,0.0011684,0.0011684,0.0011684
254,40305.1,0.79017,0.38814,1.11059,0.99977,1,0.995,0.89524,0.24912,0.23781,0.43582,0.0011651,0.0011651,0.0011651
